Relative Unix Time, Median-Relative Request Count over 10 seconds
1619820, 1.00929
1619830, 1.03481
1619840, 0.99758
1619850, 1.04595
1619860, 1.09886
1619870, 1.01394
1619880, 0.99946
1619890, 1.01398
1619900, 1.01244
1619910, 0.99739
1619920, 1.00626
1619930, 0.98455
1619940, 0.98619
1619950, 1.00261
1619960, 0.98321
1619970, 0.99941
1619980, 1.02827
1619990, 1.00634
1620000, 1.0283
1620010, 1.07089
1620020, 1.09739
1620030, 1.06978
1620040, 1.04418
1620050, 1.01808
1620060, 1.01675
1620070, 1.04226
1620080, 1.01257
1620090, 1.00354
1620100, 1.02319
1620110, 1.0291
1620120, 1.05807
1620130, 1.04217
1620140, 1.03065
1620150, 1.00846
1620160, 1.03819
1620170, 1.03485
1620180, 1.0919
1620190, 1.0818
1620200, 1.0164
1620210, 1.01464
1620220, 1.05021
1620230, 1.0415
1620240, 1.02063
1620250, 1.01176
1620260, 1.01638
1620270, 1.00013
1620280, 1.02483
1620290, 1.03262
1620300, 1.02264
1620310, 1.05862
1620320, 1.07243
1620330, 1.08302
1620340, 1.14681
1620350, 1.13562
1620360, 1.12096
1620370, 1.1116
1620380, 1.13278
1620390, 1.12242
1620400, 1.14207
1620410, 1.14179
1620420, 1.12731
1620430, 1.14482
1620440, 1.16887
1620450, 1.12685
1620460, 1.13503
1620470, 1.13609
1620480, 1.12153
1620490, 1.12243
1620500, 1.13643
1620510, 1.10646
1620520, 1.13174
1620530, 1.12653
1620540, 1.1267
1620550, 1.13806
1620560, 1.12289
1620570, 1.10907
1620580, 1.11907
1620590, 1.11932
1620600, 1.12388
1620610, 1.09772
1620620, 1.12544
1620630, 1.11546
1620640, 1.13149
1620650, 1.16099
1620660, 1.14934
1620670, 1.11564
1620680, 1.12837
1620690, 1.11859
1620700, 1.11621
1620710, 1.13007
1620720, 1.12088
1620730, 1.12653
1620740, 1.13022
1620750, 1.13799
1620760, 1.16194
1620770, 1.14484
1620780, 1.12744
1620790, 1.12989
1620800, 1.13437
1620810, 1.11539
1620820, 1.13105
1620830, 1.1217
1620840, 1.11693
1620850, 1.11023
1620860, 1.14025
1620870, 1.15657
1620880, 1.11459
1620890, 1.12915
1620900, 1.12412
1620910, 1.13896
1620920, 1.1164
1620930, 1.14378
1620940, 1.15754
1620950, 1.13304
1620960, 1.14276
1620970, 1.15854
1620980, 1.15173
1620990, 1.13653
1621000, 1.14959
1621010, 1.12181
1621020, 1.1351
1621030, 1.11871
1621040, 1.11913
1621050, 1.13359
1621060, 1.14099
1621070, 1.14472
1621080, 1.18926
1621090, 1.13819
1621100, 1.1113
1621110, 1.12945
1621120, 1.14921
1621130, 1.11071
1621140, 1.13072
1621150, 1.12853
1621160, 1.12421
1621170, 1.13029
1621180, 1.17082
1621190, 1.14673
1621200, 1.13609
1621210, 1.14444
1621220, 1.13633
1621230, 1.13953
1621240, 1.17082
1621250, 1.16113
1621260, 1.16492
1621270, 1.17241
1621280, 1.16104
1621290, 1.1889
1621300, 1.17347
1621310, 1.15651
1621320, 1.15574
1621330, 1.16207
1621340, 1.16102
1621350, 1.14638
1621360, 1.16241
1621370, 1.1457
1621380, 1.13278
1621390, 1.15147
1621400, 1.14684
1621410, 1.11215
1621420, 1.12469
1621430, 1.11809
1621440, 1.11382
1621450, 1.11973
1621460, 1.1228
1621470, 1.1134
1621480, 1.11764
1621490, 1.11374
1621500, 1.14582
1621510, 1.1378
1621520, 1.1295
1621530, 1.12463
1621540, 1.11527
1621550, 1.11856
1621560, 1.13193
1621570, 1.13343
1621580, 1.12978
1621590, 1.14418
1621600, 1.13473
1621610, 1.14819
1621620, 1.15698
1621630, 1.13751
1621640, 1.11812
1621650, 1.12374
1621660, 1.1246
1621670, 1.12401
1621680, 1.14305
1621690, 1.12585
1621700, 1.13102
1621710, 1.14097
1621720, 1.16002
1621730, 1.14129
1621740, 1.13726
1621750, 1.12319
1621760, 1.11794
1621770, 1.12095
1621780, 1.10953
1621790, 1.11774
1621800, 1.13239
1621810, 1.14685
1621820, 1.12459
1621830, 1.16688
1621840, 1.1465
1621850, 1.11716
1621860, 1.14051
1621870, 1.14394
1621880, 1.11536
1621890, 1.13621
1621900, 1.13437
1621910, 1.12816
1621920, 1.14412
1621930, 1.17635
1621940, 1.16682
1621950, 1.16371
1621960, 1.16919
1621970, 1.15659
1621980, 1.1921
1621990, 1.19232
1622000, 1.15899
1622010, 1.17789
1622020, 1.18405
1622030, 1.17779
1622040, 1.21333
1622050, 1.20099
1622060, 1.16363
1622070, 1.10511
1622080, 1.14696
1622090, 1.16903
1622100, 1.19141
1622110, 1.15671
1622120, 1.17363
1622130, 1.2188
1622140, 1.1757
1622150, 1.21074
1622160, 1.23835
1622170, 1.17216
1622180, 1.17164
1622190, 1.21823
1622200, 1.169
1622210, 1.16845
1622220, 1.22492
1622230, 1.16968
1622240, 1.15678
1622250, 1.20989
1622260, 1.19327
1622270, 1.15281
1622280, 1.20328
1622290, 1.15035
1622300, 1.13143
1622310, 1.18581
1622320, 1.15362
1622330, 1.11863
1622340, 1.16851
1622350, 1.14736
1622360, 1.13385
1622370, 1.22505
1622380, 1.17444
1622390, 1.15203
1622400, 1.20231
1622410, 1.16244
1622420, 1.14849
1622430, 1.19669
1622440, 1.18249
1622450, 1.1446
1622460, 1.18061
1622470, 1.21145
1622480, 1.15072
1622490, 1.17308
1622500, 1.18348
1622510, 1.14393
1622520, 1.17816
1622530, 1.18929
1622540, 1.12693
1622550, 1.17093
1622560, 1.09263
1622570, 1.17488
1622580, 1.14577
1622590, 1.19281
1622600, 1.15502
1622610, 1.10001
1622620, 1.16185
1622630, 1.15073
1622640, 1.11065
1622650, 1.12864
1622660, 1.15139
1622670, 1.09758
1622680, 1.16073
1622690, 1.21138
1622700, 1.13007
1622710, 1.1529
1622720, 1.17444
1622730, 1.1194
1622740, 1.1617
1622750, 1.16952
1622760, 1.12923
1622770, 1.14802
1622780, 1.19574
1622790, 1.13861
1622800, 1.17833
1622810, 1.18266
1622820, 1.13789
1622830, 1.12462
1622840, 1.1851
1622850, 1.11685
1622860, 1.13476
1622870, 1.15633
1622880, 1.11754
1622890, 1.12223
1622900, 1.19339
1622910, 1.15074
1622920, 1.00146
1622930, 1.16594
1622940, 1.1326
1622950, 1.21429
1622960, 1.10189
1622970, 1.11266
1622980, 1.19735
1622990, 1.11932
1623000, 1.12317
1623010, 1.26785
1623020, 1.17603
1623030, 1.14979
1623040, 1.25163
1623050, 1.17658
1623060, 1.18072
1623070, 1.27114
1623080, 1.16572
1623090, 1.13691
1623100, 1.22633
1623110, 1.23963
1623120, 1.25151
1623130, 1.3053
1623140, 1.25749
1623150, 1.22286
1623160, 1.26454
1623170, 1.20504
1623180, 1.13917
1623190, 1.27174
1623200, 1.24545
1623210, 1.20053
1623220, 1.26375
1623230, 1.2279
1623240, 1.18397
1623250, 1.20337
1623260, 1.19191
1623270, 1.17779
1623280, 1.20599
1623290, 1.19979
1623300, 1.20158
1623310, 1.19943
1623320, 1.21319
1623330, 1.22801
1623340, 1.22869
1623350, 1.21523
1623360, 1.23116
1623370, 1.217
1623380, 1.22382
1623390, 1.22368
1623400, 1.1994
1623410, 1.21974
1623420, 1.2349
1623430, 1.19662
1623440, 1.23437
1623450, 1.21452
1623460, 1.19283
1623470, 1.21608
1623480, 1.23705
1623490, 1.20981
1623500, 1.20856
1623510, 1.20496
1623520, 1.18966
1623530, 1.07002
1623540, 1.25928
1623550, 1.20827
1623560, 1.22719
1623570, 1.15784
1623580, 1.14612
1623590, 1.22739
1623600, 1.21212
1623610, 1.17325
1623620, 1.22407
1623630, 1.19288
1623640, 1.18678
1623650, 1.26265
1623660, 1.23891
1623670, 1.18224
1623680, 1.22907
1623690, 1.21153
1623700, 1.1715
1623710, 1.22003
1623720, 1.24566
1623730, 1.19267
1623740, 1.2156
1623750, 1.22267
1623760, 1.21111
1623770, 1.25436
1623780, 1.23347
1623790, 1.17932
1623800, 1.17105
1623810, 1.19911
1623820, 1.15363
1623830, 1.20027
1623840, 1.23178
1623850, 1.18172
1623860, 1.17349
1623870, 1.23301
1623880, 1.16337
1623890, 1.18466
1623900, 1.09837
1623910, 1.21439
1623920, 1.2188
1623930, 1.18139
1623940, 1.15911
1623950, 1.23523
1623960, 1.23753
1623970, 1.21104
1623980, 1.2556
1623990, 1.24418
1624000, 1.18252
1624010, 1.23409
1624020, 1.24413
1624030, 1.21245
1624040, 1.23742
1624050, 1.28753
1624060, 1.23457
1624070, 1.26142
1624080, 1.30193
1624090, 1.25978
1624100, 1.20235
1624110, 1.27476
1624120, 1.22045
1624130, 1.22714
1624140, 1.24456
1624150, 1.15389
1624160, 1.2042
1624170, 1.14266
1624180, 1.18755
1624190, 1.20484
1624200, 1.18139
1624210, 1.23379
1624220, 1.19588
1624230, 1.17317
1624240, 1.23031
1624250, 1.24054
1624260, 1.20414
1624270, 1.23138
1624280, 1.2358
1624290, 1.18188
1624300, 1.23095
1624310, 1.27671
1624320, 1.18512
1624330, 1.22461
1624340, 1.24804
1624350, 1.18073
1624360, 1.19842
1624370, 1.26375
1624380, 1.21176
1624390, 1.22055
1624400, 1.25495
1624410, 1.22537
1624420, 1.19075
1624430, 1.27026
1624440, 1.21867
1624450, 1.19157
1624460, 1.22608
1624470, 1.1589
1624480, 1.14574
1624490, 1.23274
1624500, 1.19987
1624510, 1.0361
1624520, 1.26314
1624530, 1.21575
1624540, 1.20498
1624550, 1.17904
1624560, 1.1968
1624570, 1.22997
1624580, 1.17713
1624590, 1.17222
1624600, 1.17464
1624610, 1.20702
1624620, 1.22894
1624630, 1.00891
1624640, 1.3112
1624650, 1.17818
1624660, 1.1792
1624670, 1.23314
1624680, 1.17361
1624690, 1.19581
1624700, 1.22574
1624710, 1.1658
1624720, 1.15073
1624730, 1.27667
1624740, 1.17549
1624750, 1.17676
1624760, 1.20276
1624770, 1.08777
1624780, 1.17947
1624790, 1.2465
1624800, 1.19963
1624810, 1.19079
1624820, 1.24674
1624830, 1.2305
1624840, 1.22547
1624850, 1.26906
1624860, 1.23397
1624870, 1.20113
1624880, 1.22999
1624890, 1.21872
1624900, 1.16708
1624910, 1.2369
1624920, 1.24348
1624930, 1.23244
1624940, 1.23918
1624950, 1.24691
1624960, 1.18443
1624970, 1.23486
1624980, 1.26671
1624990, 1.188
1625000, 1.17798
1625010, 1.24003
1625020, 1.17953
1625030, 1.17545
1625040, 1.26026
1625050, 1.23037
1625060, 1.19837
1625070, 1.22129
1625080, 1.16245
1625090, 1.18589
1625100, 1.26505
1625110, 1.20609
1625120, 1.19482
1625130, 1.25811
1625140, 1.19803
1625150, 1.20119
1625160, 1.30956
1625170, 1.22793
1625180, 1.168
1625190, 1.24141
1625200, 1.19488
1625210, 1.21549
1625220, 1.25845
1625230, 1.22415
1625240, 1.18757
1625250, 1.25422
1625260, 1.2199
1625270, 1.21386
1625280, 1.19615
1625290, 1.25699
1625300, 1.21764
1625310, 1.25155
1625320, 1.22651
1625330, 1.23426
1625340, 1.28377
1625350, 1.23829
1625360, 1.23261
1625370, 1.28264
1625380, 1.26097
1625390, 1.21879
1625400, 1.27624
1625410, 1.248
1625420, 1.19473
1625430, 1.19623
1625440, 1.20632
1625450, 1.19922
1625460, 1.23418
1625470, 1.23403
1625480, 1.20568
1625490, 1.21537
1625500, 1.20762
1625510, 1.19068
1625520, 1.22104
1625530, 1.2308
1625540, 1.18971
1625550, 1.1922
1625560, 1.19981
1625570, 1.18342
1625580, 1.20796
1625590, 1.25131
1625600, 1.17311
1625610, 1.16642
1625620, 1.18619
1625630, 1.17782
1625640, 1.18861
1625650, 1.21547
1625660, 1.17417
1625670, 1.17226
1625680, 1.18147
1625690, 1.19763
1625700, 1.21528
1625710, 1.21058
1625720, 1.1796
1625730, 1.16705
1625740, 1.19151
1625750, 1.1755
1625760, 1.17584
1625770, 1.22652
1625780, 1.16925
1625790, 1.18113
1625800, 1.20997
1625810, 1.20414
1625820, 1.18808
1625830, 1.20045
1625840, 1.17934
1625850, 1.19413
1625860, 1.2066
1625870, 1.0566
1625880, 1.22922
1625890, 1.22451
1625900, 1.18455
1625910, 1.20791
1625920, 1.23386
1625930, 1.20456
1625940, 1.18326
1625950, 1.21582
1625960, 1.19016
1625970, 1.15984
1625980, 1.19565
1625990, 1.19207
1626000, 1.13199
1626010, 1.2116
1626020, 1.24242
1626030, 1.1584
1626040, 1.18237
1626050, 1.19842
1626060, 1.15912
1626070, 1.19331
1626080, 1.19809
1626090, 1.15177
1626100, 1.16518
1626110, 1.22742
1626120, 1.18496
1626130, 1.19304
1626140, 1.20126
1626150, 1.14314
1626160, 1.14838
1626170, 1.19774
1626180, 1.14349
1626190, 1.15645
1626200, 1.17377
1626210, 1.13161
1626220, 1.13372
1626230, 1.21426
1626240, 1.14993
1626250, 1.13036
1626260, 1.16753
1626270, 1.1478
1626280, 1.13865
1626290, 1.19034
1626300, 1.16495
1626310, 1.15018
1626320, 1.19562
1626330, 1.20078
1626340, 1.17158
1626350, 1.19018
1626360, 1.18236
1626370, 1.14883
1626380, 1.1797
1626390, 1.17031
1626400, 1.12739
1626410, 1.18951
1626420, 1.18159
1626430, 1.1533
1626440, 1.20735
1626450, 1.20118
1626460, 1.13359
1626470, 1.17001
1626480, 1.18094
1626490, 1.15125
1626500, 1.15256
1626510, 1.17508
1626520, 1.11712
1626530, 1.14342
1626540, 1.17909
1626550, 1.16269
1626560, 1.13166
1626570, 1.16026
1626580, 1.11241
1626590, 1.13145
1626600, 1.16384
1626610, 1.15521
1626620, 1.15545
1626630, 1.21471
1626640, 1.17069
1626650, 1.19509
1626660, 1.22136
1626670, 1.13987
1626680, 1.1188
1626690, 1.1703
1626700, 1.12387
1626710, 1.13445
1626720, 1.17221
1626730, 1.04643
1626740, 1.13405
1626750, 1.17903
1626760, 1.19775
1626770, 1.15327
1626780, 1.19344
1626790, 1.18965
1626800, 1.11759
1626810, 1.18448
1626820, 1.20072
1626830, 1.13379
1626840, 1.18517
1626850, 1.21418
1626860, 1.14185
1626870, 1.22431
1626880, 1.21956
1626890, 1.13994
1626900, 1.17654
1626910, 1.21576
1626920, 1.15548
1626930, 1.20155
1626940, 1.22632
1626950, 1.16461
1626960, 1.18628
1626970, 1.24654
1626980, 1.19318
1626990, 1.14608
1627000, 1.1972
1627010, 1.14044
1627020, 1.14884
1627030, 1.1937
1627040, 1.12494
1627050, 1.14886
1627060, 1.16945
1627070, 1.12791
1627080, 1.15502
1627090, 1.19814
1627100, 1.11306
1627110, 0.96617
1627120, 1.27152
1627130, 1.18853
1627140, 1.15101
1627150, 1.22169
1627160, 1.1627
1627170, 1.13827
1627180, 1.15504
1627190, 1.18012
1627200, 1.154
1627210, 1.15842
1627220, 1.17259
1627230, 1.15949
1627240, 1.18301
1627250, 1.1944
1627260, 1.15582
1627270, 1.19184
1627280, 1.18838
1627290, 1.18046
1627300, 1.21545
1627310, 1.22448
1627320, 1.19508
1627330, 1.2161
1627340, 1.20009
1627350, 1.17993
1627360, 1.20409
1627370, 1.21591
1627380, 1.161
1627390, 1.2159
1627400, 1.22376
1627410, 1.198
1627420, 1.14689
1627430, 1.19271
1627440, 1.17276
1627450, 1.18929
1627460, 1.16627
1627470, 1.15667
1627480, 1.15656
1627490, 1.16894
1627500, 1.12786
1627510, 1.20959
1627520, 1.19735
1627530, 1.17917
1627540, 1.15797
1627550, 1.1962
1627560, 1.1885
1627570, 1.20961
1627580, 1.17033
1627590, 1.18044
1627600, 1.15544
1627610, 1.11815
1627620, 1.17098
1627630, 1.18885
1627640, 1.19316
1627650, 1.14984
1627660, 1.16012
1627670, 1.21552
1627680, 1.13773
1627690, 1.16639
1627700, 1.18515
1627710, 1.15939
1627720, 1.17295
1627730, 1.22326
1627740, 1.13129
1627750, 1.17524
1627760, 1.17807
1627770, 1.16458
1627780, 1.13494
1627790, 1.19437
1627800, 1.16184
1627810, 1.17713
1627820, 1.19338
1627830, 1.2114
1627840, 1.16986
1627850, 1.20244
1627860, 1.14998
1627870, 0.76418
1627880, 0.72029
1627890, 1.08405
1627900, 1.19834
1627910, 1.24777
1627920, 1.19309
1627930, 1.19342
1627940, 1.1626
1627950, 1.15531
1627960, 1.14016
1627970, 1.13769
1627980, 1.13911
1627990, 1.12788
1628000, 1.11078
1628010, 1.13443
1628020, 1.13377
1628030, 1.11407
1628040, 1.15537
1628050, 1.1391
1628060, 1.10734
1628070, 1.13268
1628080, 1.13686
1628090, 1.11028
1628100, 1.13138
1628110, 1.11325
1628120, 1.10976
1628130, 1.15266
1628140, 1.15261
1628150, 1.16569
1628160, 1.17911
1628170, 1.15419
1628180, 1.1337
1628190, 1.16797
1628200, 1.15216
1628210, 1.14987
1628220, 1.15392
1628230, 1.15831
1628240, 1.13979
1628250, 1.18538
1628260, 1.2115
1628270, 1.17418
1628280, 1.18815
1628290, 1.19482
1628300, 1.17779
1628310, 1.22348
1628320, 1.24218
1628330, 1.23745
1628340, 1.20813
1628350, 1.22745
1628360, 1.22216
1628370, 1.24011
1628380, 1.2271
1628390, 1.21616
1628400, 1.26124
1628410, 1.22582
1628420, 1.1849
1628430, 1.21388
1628440, 1.17956
1628450, 1.14464
1628460, 1.18566
1628470, 1.20696
1628480, 1.18054
1628490, 1.16328
1628500, 1.16039
1628510, 1.13975
1628520, 1.16306
1628530, 1.15741
1628540, 1.10907
1628550, 1.143
1628560, 1.15235
1628570, 1.12219
1628580, 1.15398
1628590, 1.15547
1628600, 1.04192
1628610, 1.09802
1628620, 1.12762
1628630, 1.16456
1628640, 1.11648
1628650, 1.11476
1628660, 1.15317
1628670, 1.10336
1628680, 1.12535
1628690, 1.20104
1628700, 1.12923
1628710, 1.12762
1628720, 1.09752
1628730, 1.13521
1628740, 1.13393
1628750, 1.21319
1628760, 1.16706
1628770, 1.15222
1628780, 1.17237
1628790, 1.1887
1628800, 1.18564
1628810, 1.19652
1628820, 1.17848
1628830, 1.16318
1628840, 1.18925
1628850, 1.18393
1628860, 1.14077
1628870, 1.19629
1628880, 1.18639
1628890, 1.14433
1628900, 1.19473
1628910, 1.19479
1628920, 1.12445
1628930, 1.17268
1628940, 1.1692
1628950, 1.13935
1628960, 1.13429
1628970, 1.17219
1628980, 1.1207
1628990, 1.13916
1629000, 1.18257
1629010, 1.15557
1629020, 1.14557
1629030, 1.19165
1629040, 1.11417
1629050, 1.13459
1629060, 1.1807
1629070, 1.1382
1629080, 1.1208
1629090, 1.18437
1629100, 1.11555
1629110, 1.14251
1629120, 1.21339
1629130, 1.13035
1629140, 1.11781
1629150, 1.17894
1629160, 1.1145
1629170, 1.12641
1629180, 1.15149
1629190, 1.1156
1629200, 1.09381
1629210, 1.15564
1629220, 1.1214
1629230, 1.11214
1629240, 1.14987
1629250, 1.11888
1629260, 1.08411
1629270, 1.14347
1629280, 1.11416
1629290, 1.10378
1629300, 1.1551
1629310, 1.16808
1629320, 1.10847
1629330, 1.18076
1629340, 1.18059
1629350, 1.10647
1629360, 1.16458
1629370, 1.17548
1629380, 1.11082
1629390, 1.17253
1629400, 1.1639
1629410, 1.1202
1629420, 1.17382
1629430, 1.1942
1629440, 1.16569
1629450, 1.13581
1629460, 1.17968
1629470, 1.13364
1629480, 1.22671
1629490, 1.19374
1629500, 1.13649
1629510, 1.2182
1629520, 1.17445
1629530, 1.12867
1629540, 1.1919
1629550, 1.22882
1629560, 1.14765
1629570, 1.19911
1629580, 1.19001
1629590, 1.12622
1629600, 1.19354
1629610, 1.21687
1629620, 1.14826
1629630, 1.18131
1629640, 1.19933
1629650, 1.16457
1629660, 1.21399
1629670, 1.22135
1629680, 1.16247
1629690, 1.18481
1629700, 1.18588
1629710, 1.15032
1629720, 1.16485
1629730, 1.21045
1629740, 1.1386
1629750, 1.15382
1629760, 1.22086
1629770, 1.13857
1629780, 0.84468
1629790, 0.56577
1629800, 0.50662
1629810, 0.48811
1629820, 0.47368
1629830, 0.48325
1629840, 0.84192
1629850, 1.23286
1629860, 1.22182
1629870, 1.16729
1629880, 1.13193
1629890, 1.12281
1629900, 1.16758
1629910, 1.16219
1629920, 1.14654
1629930, 1.16041
1629940, 1.16266
1629950, 1.13374
1629960, 1.13712
1629970, 1.1833
1629980, 1.15512
1629990, 1.15082
1630000, 1.13672
1630010, 1.14206
1630020, 1.12915
1630030, 1.15118
1630040, 1.13123
1630050, 1.15294
1630060, 1.14468
1630070, 1.14093
1630080, 1.14978
1630090, 1.17084
1630100, 1.09708
1630110, 1.12255
1630120, 1.11673
1630130, 1.12227
1630140, 1.1134
1630150, 1.13827
1630160, 1.11882
1630170, 1.13594
1630180, 1.14137
1630190, 1.1731
1630200, 1.14403
1630210, 1.13989
1630220, 1.13624
1630230, 1.13584
1630240, 1.1427
1630250, 1.14514
1630260, 1.12692
1630270, 1.14976
1630280, 1.12568
1630290, 1.14879
1630300, 1.17806
1630310, 1.16468
1630320, 1.02045
1630330, 1.18467
1630340, 1.06625
1630350, 1.09491
1630360, 1.04249
1630370, 1.02434
1630380, 1.08766
1630390, 1.03616
1630400, 1.01044
1630410, 1.09335
1630420, 1.03134
1630430, 1.00195
1630440, 1.08589
1630450, 1.04976
1630460, 1.00964
1630470, 1.05516
1630480, 1.03226
1630490, 1.02516
1630500, 1.07284
1630510, 1.13745
1630520, 1.10682
1630530, 1.09366
1630540, 1.05667
1630550, 1.02974
1630560, 0.97518
1630570, 1.08119
1630580, 1.00631
1630590, 1.04009
1630600, 1.06068
1630610, 1.03899
1630620, 1.06843
1630630, 1.09827
1630640, 1.03826
1630650, 1.0471
1630660, 1.07795
1630670, 1.04235
1630680, 1.04953
1630690, 1.12848
1630700, 1.04412
1630710, 1.01675
1630720, 1.05978
1630730, 1.05107
1630740, 1.0267
1630750, 1.04143
1630760, 0.99402
1630770, 1.00587
1630780, 1.03913
1630790, 1.0183
1630800, 1.05089
1630810, 1.0824
1630820, 1.06384
1630830, 1.05631
1630840, 1.1257
1630850, 1.06404
1630860, 1.05336
1630870, 1.16406
1630880, 1.12515
1630890, 1.03502
1630900, 1.06938
1630910, 1.06275
1630920, 1.03963
1630930, 1.05789
1630940, 1.08827
1630950, 1.05185
1630960, 1.04148
1630970, 1.05268
1630980, 1.03333
1630990, 1.06408
1631000, 1.04144
1631010, 1.0127
1631020, 1.03259
1631030, 1.03822
1631040, 1.01189
1631050, 0.98715
1631060, 1.1506
1631070, 1.12919
1631080, 1.01512
1631090, 1.02972
1631100, 1.03671
1631110, 0.99986
1631120, 1.03838
1631130, 1.06989
1631140, 1.03098
1631150, 1.01736
1631160, 1.09313
1631170, 1.0571
1631180, 1.03055
1631190, 1.077
1631200, 1.03594
1631210, 1.02713
1631220, 1.06348
1631230, 1.07607
1631240, 1.06806
1631250, 1.13361
1631260, 1.07253
1631270, 1.04299
1631280, 1.06874
1631290, 1.02775
1631300, 0.99707
1631310, 1.04772
1631320, 1.01863
1631330, 1.00421
1631340, 1.07092
1631350, 1.03917
1631360, 1.01671
1631370, 1.11611
1631380, 1.13706
1631390, 1.0864
1631400, 1.12005
1631410, 0.94375
1631420, 1.18538
1631430, 1.16035
1631440, 1.11209
1631450, 1.14783
1631460, 1.17768
1631470, 1.13775
1631480, 1.16944
1631490, 1.20003
1631500, 1.13565
1631510, 1.1576
1631520, 1.2019
1631530, 1.14594
1631540, 1.14431
1631550, 1.20434
1631560, 1.14347
1631570, 1.13407
1631580, 1.22106
1631590, 1.17182
1631600, 1.1109
1631610, 1.18469
1631620, 1.12742
1631630, 1.12194
1631640, 1.17636
1631650, 1.14463
1631660, 1.11447
1631670, 1.17901
1631680, 1.14942
1631690, 1.14976
1631700, 1.19684
1631710, 1.14853
1631720, 1.1277
1631730, 1.20145
1631740, 1.15662
1631750, 1.12869
1631760, 1.16145
1631770, 1.18066
1631780, 1.12392
1631790, 1.17883
1631800, 1.18842
1631810, 1.16866
1631820, 1.167
1631830, 1.18562
1631840, 1.12975
1631850, 1.16315
1631860, 1.17963
1631870, 1.13256
1631880, 1.15554
1631890, 1.17197
1631900, 1.11638
1631910, 1.16828
1631920, 1.18721
1631930, 1.12228
1631940, 1.14082
1631950, 1.1692
1631960, 1.12286
1631970, 1.13996
1631980, 1.16912
1631990, 1.12406
1632000, 1.15332
1632010, 1.20411
1632020, 1.17096
1632030, 1.14786
1632040, 1.1864
1632050, 1.15409
1632060, 1.1597
1632070, 1.195
1632080, 1.15776
1632090, 1.14007
1632100, 1.19132
1632110, 1.16635
1632120, 1.192
1632130, 1.22409
1632140, 1.1737
1632150, 1.15827
1632160, 1.19879
1632170, 1.17412
1632180, 1.15307
1632190, 1.19041
1632200, 1.14622
1632210, 1.13667
1632220, 1.17779
1632230, 1.19747
1632240, 1.17505
1632250, 1.17982
1632260, 1.16242
1632270, 1.1439
1632280, 1.14898
1632290, 1.15908
1632300, 1.14571
1632310, 1.17056
1632320, 1.17436
1632330, 1.14411
1632340, 1.20224
1632350, 1.17502
1632360, 1.14863
1632370, 1.15194
1632380, 1.16636
1632390, 1.17052
1632400, 1.08334
1632410, 1.13221
1632420, 1.21296
1632430, 1.16382
1632440, 1.14757
1632450, 1.22317
1632460, 1.1438
1632470, 1.12112
1632480, 1.19526
1632490, 1.14635
1632500, 1.10492
1632510, 1.17111
1632520, 0.99762
1632530, 1.20503
1632540, 1.14834
1632550, 1.13901
1632560, 1.19508
1632570, 1.13774
1632580, 1.10018
1632590, 1.17131
1632600, 1.13705
1632610, 1.11906
1632620, 1.18301
1632630, 1.17226
1632640, 1.11539
1632650, 1.11881
1632660, 1.10878
1632670, 1.04263
1632680, 1.05906
1632690, 1.07427
1632700, 1.02737
1632710, 1.06816
1632720, 1.08174
1632730, 1.0513
1632740, 1.07016
1632750, 1.1013
1632760, 1.07494
1632770, 1.08632
1632780, 1.10093
1632790, 1.06018
1632800, 1.10305
1632810, 1.17071
1632820, 1.05371
1632830, 1.05481
1632840, 1.10718
1632850, 1.06414
1632860, 1.03532
1632870, 1.12421
1632880, 1.04177
1632890, 1.03813
1632900, 1.05427
1632910, 1.02124
1632920, 1.08381
1632930, 1.09067
1632940, 1.07014
1632950, 1.07997
1632960, 1.10613
1632970, 1.0861
1632980, 1.1559
1632990, 1.15963
1633000, 1.08331
1633010, 1.05665
1633020, 1.07787
1633030, 1.07526
1633040, 1.04032
1633050, 1.08031
1633060, 1.06806
1633070, 1.06994
1633080, 1.15041
1633090, 1.08507
1633100, 1.02
1633110, 1.07598
1633120, 1.08011
1633130, 1.05041
1633140, 0.94888
1633150, 1.2033
1633160, 1.11662
1633170, 1.05028
1633180, 1.0962
1633190, 1.09032
1633200, 1.01185
1633210, 1.00776
1633220, 0.98444
1633230, 0.999
1633240, 1.00555
1633250, 1.00005
1633260, 1.04797
1633270, 1.01934
1633280, 1.05386
1633290, 1.11136
1633300, 1.13407
1633310, 1.05322
1633320, 1.08731
1633330, 1.2046
1633340, 1.10406
1633350, 1.05757
1633360, 1.10596
1633370, 1.04533
1633380, 1.04617
1633390, 1.11166
1633400, 1.09579
1633410, 1.08246
1633420, 1.1024
1633430, 1.08905
1633440, 1.0607
1633450, 1.11241
1633460, 1.04988
1633470, 1.07364
1633480, 1.09105
1633490, 1.09106
1633500, 1.1461
1633510, 1.14023
1633520, 1.07979
1633530, 1.0568
1633540, 1.10013
1633550, 1.07543
1633560, 1.04668
1633570, 1.08467
1633580, 1.07076
1633590, 1.05145
1633600, 1.06412
1633610, 1.12924
1633620, 1.07459
1633630, 1.0985
1633640, 1.09537
1633650, 1.09845
1633660, 1.16683
1633670, 1.1371
1633680, 1.12277
1633690, 1.146
1633700, 1.15024
1633710, 1.13183
1633720, 1.15174
1633730, 1.1773
1633740, 1.12548
1633750, 1.13334
1633760, 1.13865
1633770, 1.13272
1633780, 1.11622
1633790, 1.11258
